,Job Title,Location,Date,Link,Job Attributes,Job Description
63,Growth Stage Edtech Startup Hiring Full Stack Engineers,Cambridge MA,May  1,https://boston.craigslist.org/gbs/sof/d/cambridge-growth-stage-edtech-startup/6879265559.html,"
compensation: Competitive with Market, Commensurate with Experience

employment type: full-time

","

QR Code Link to This Post


PrepScholar's mission is to improve education at scale through technology. Our SAT/ACT prep program learns the strengths and weaknesses of each student and creates an individualized learning program through machine learning. It also motivates students to study through clear structure and behavioral feedback. You can think of it as an automated tutor that provides a compelling learning experience at scale. We also have a large organic content project with over a million monthly visitors to our free tools and articles. We believe we have a major advantage over other companies in our space because of our technology-centered and analytical approach to education.

You'll join PrepScholar as our second full stack engineer and work on projects to grow our company within test prep and beyond. You'll improve our prep program by building new features, using large datasets to iterate on A/B tests, and scaling to handle thousands of users. You'll develop free tools and data presentations to give millions of families worldwide better information to guide their decisions. You'll be a core part of our growth as we scale to becoming a national education brand.

We're a team of 20+ and growing, and we're based in Cambridge, MA next to the Charles River. Check us out at www.prepscholar.com

Skills & Requirements
We're looking for a generalist who enjoys learning and working with different technologies along the stack.

Our stack:
Sass, JQuery, Backbone
Django/Python
MySQL
AWS/Linux

Requirements:
+Strong foundation in computer science and software engineering, including competencies in data structures, algorithms, databases, software design and dev ops.

+Strong hands-on experience with our core technologies is a big plus. In particular:

+Python and Django

+JavaScript and JavaScript MV* frameworks like AngularJS, Ember, Knockout, or Backbone

Ideal candidate has:
+Experience deploying frequently

+Willingness to try new things and pick up new technologies quickly

+UX intuition and an eye for design

+Ability to work independently with low management overhead

+Excitement about startups in growth mode and about our company mission

+Location in Boston or willingness to relocate 

About Us
+Founded in 2013. We're profitable, growing, and bootstrapped, so you'll have stability and ability to build out a long-term vision.

+We have a lot of room to grow within test prep and education at large.

+We have a team of 20 full-time members and more part-time instructors.

+We have thousands of customers and a growing footprint of millions of visitors.

+We care about culture and a great work environment. We're flexible with schedule, have no scheduled overtime, conduct efficient meetings, and want minimal bureaucracy.

+Our office is in Cambridge on River Street. We have parking available and we're walking distance from the Central Square Red Line stop.

Why Join Us?
+You'll be an early engineer with an impact on company direction and culture.

+We offer competitive salary with perks like a new work machine, free catered daily lunch, drinks/snacks, and tools you need to be productive.

+We offer relocation assistance.

+You'll be building something meaningful. Education is a linchpin of our country's economy and empowers people to improve their own lives. For many reasons, education suffers throughout the country -- class sizes too large, methods outdated, teachers underpaid. Here's your chance to build a scalable solution that actually has impact.

To apply, please send an email to job.engineer@prepscholar.com with your resume. If you'd like, please include any of these: cover letter, GitHub profile, Hacker News profile, any project pages showing off your full stack work, or other portfolio.
"
64,Software Development Engineer I,"Waltham, MA",May  1,https://boston.craigslist.org/bmw/sof/d/waltham-software-development-engineer/6879089239.html,"
compensation: DOE + benefits

employment type: full-time

","

QR Code Link to This Post


Yardi Systems is currently seeking a full time, highly motivated Software Development Engineer I to join their growing team in Waltham, MA! 

In response to continued demand for our services, Yardi Resident Screening is looking for a Software Development Engineer to join our team in Waltham, MA.  Reporting to the Director of Information Technology, you will be a core member of our software development team.   You will leverage your analytical problem solving skills to support and enhance our Linux and web based systems utilizing your solid Java programming skills, database skills and knowledge of open source tools. 

RESPONSIBILITIES
•	Perform development tasks including programming, unit testing, and database design.
•	Contribute to integration and general system regression testing.
•	Participate on installs and provide on-going production support.

EDUCATION/ESSENTIAL SKILLS/ EXPERIENCE/REQUIREMENTS
•	BS or MS Degree in Computer Science, Systems Engineering or related field.
•	2+ years' experience in Software Development.
•	Interest to contribute to systems architectural improvements.
•	Excellent verbal and written communication skills as well as being a team player.
•	1+ years of experience working on multi-tiered web application architecture.
•	1+ years supporting and developing production systems using Linux, Java, XML , JAXB, JSP, JavaScript, JQuery, Tomcat, web services.
•	Good relational databases skill using PostgreSQL or Oracle with JDBC, SQL, Hibernate.
•	Experience with Eclipse IDE and use of source repositories.
•	Experience with 3rd Party API Integration (web services,...)
•	Solid object oriented skills and conceptual understanding.
•	Understanding of the product development lifecycle through design, development, testing, rollout, and support.
•	Ability to understand and document business requirements.
•	Ability to work with multi-site and off-shore development teams.
•	Availability for occasional night, weekend, and holiday work assignments.


PLEASE APPLY TO: http://www.yardi.com/about-us/career-opportunities/?jobRequested=11367

Yardi Systems is a successful independent software company with a proven history of growth and market leadership in the multi-billion dollar global commercial real estate industry. We employ talented, motivated and innovative people that are focused on delivering superior solutions to our clients and are passionate about working with other highly skilled professionals in team environments.

If you are seeking an opportunity to join a winning team, work with the latest Microsoft technologies and develop your career, then Yardi Systems is the place for you. We have a pleasant and casual work environment, competitive salaries, and a comprehensive benefits package. Our corporate culture stresses integrity, respect, trust, responsibility, and fun.

EOE Race/Gender/Disability/Vets

"
65,IT Specialist (Data Management ),"Cambridge, MA",May  1,https://boston.craigslist.org/gbs/sof/d/cambridge-it-specialist-data-management/6879016616.html,"
compensation: Competitive

employment type: full-time

","

QR Code Link to This Post


IT Specialist (Data Management)
Trust Fund (Non-Federal), Indefinite

The Smithsonian Astrophysical Observatory (SAO) invites applications for the position of IT Specialist within the Chandra X-ray Center (CXC).    The CXC operates the Chandra X-ray Observatory (CXO) under contract with NASA. The mission has been in operation since July 1999.  The incumbent will work in the Science Operations Team (SOT) within the CXC to provide direct support for the operation of the science mission. There are two key elements of responsibility for the position: (1) perform technical analysis and modeling of spacecraft engineering data in support of CXO operations, with emphasis on the onboard pointing control and ground aspect determination systems; and (2) provide computer-related support for CXO operations by developing and supporting the software, data archives, Django-based web site, and processing environment which is used by the SOT and the Flight Operation Team (FOT) for data analysis, operations support, and mission planning. We offer a stimulating environment, with most of our work done using Python tools in an open and modern development model. The successful applicant will be enthusiastic and experienced with the scientific Python stack and be excited to be part of a small, highly-motivated team that is solving challenging issues as we work in partnership with the FOT to operate the Chandra X-ray Observatory.

We will only accept applications on line for this position.  For additional information and online application procedures, please visit https://www.usajobs.gov/GetJob/ViewDetails/531596100

The Smithsonian Astrophysical Observatory is an equal opportunity employer committed to diversity in our workplace.    "
66,Data Analyst - Live in PARADISE (Relo available),Jupiter,May  1,https://boston.craigslist.org/gbs/sof/d/jupiter-data-analyst-live-in-paradise/6878924751.html,"
compensation: Competitive Pay

employment type: full-time

","

QR Code Link to This Post


What if you could leave work and meet friends and family at the beach in 5 minutes? Now's the time to think about a move to Jupiter, FL ranked one of the happiest places to be. Voloridge Investment Management, LLC offices are located right along Florida's intercoastal waterway. We have beaches, amazing restaurants, shopping and nightlife right at our doorstep. If this sounds appealing, please apply for our Strategy Data Engineer opening.

https://voloridge-investment-management.hiringthing.com/job/62305/data-analyst
"
67,Data Science Fellowship,N/A,Apr 30,https://boston.craigslist.org/gbs/sof/d/boston-data-science-fellowship/6878384051.html,"
compensation: 80,000-160,000

employment type: full-time

telecommuting okay

","

QR Code Link to This Post


What is Pathrise
Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive internship or job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.

Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 130 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.

About the Fellowship
The Pathrise Fellowship is a program for students and new grads that helps you land the best job or internship possible in tech.

During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.

Our Mission
We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.

Qualifications
You are either in university or within 5 years of graduation, and interested in getting the best possible job.
You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns.
You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup.
You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.

Please apply here: https://www.pathrise.com/?utm_source=CLBOSData&utm_campaign=CLBOSData&utm_medium=web "
68,Product Management Fellow,N/A,Apr 30,https://boston.craigslist.org/gbs/sof/d/boston-product-management-fellow/6878383344.html,"
compensation: 80,000-160,000

employment type: full-time

telecommuting okay

","

QR Code Link to This Post


What is Pathrise
Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive internship or job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.

Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 130 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.

About the Fellowship
The Pathrise Fellowship is a program for students and new grads that helps you land the best job or internship possible in tech.

During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.

Our Mission
We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.

Qualifications
You are either in university or within 5 years of graduation, and interested in getting the best possible job.
You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns.
You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup.
You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.

Please apply here: https://www.pathrise.com/?utm_source=CLBOSProduct&utm_campaign=CLBOSProduct&utm_medium=web "
69,Software Engineering Fellow,N/A,Apr 30,https://boston.craigslist.org/gbs/sof/d/boston-software-engineering-fellow/6878372498.html,"
compensation: 80,000-160,000

employment type: full-time

telecommuting okay

","

QR Code Link to This Post


What is Pathrise
Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive internship or job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.

Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 130 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.

About the Fellowship
The Pathrise Fellowship is a program for students and new grads that helps you land the best job or internship possible in tech.

During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.

Our Mission
We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.

Qualifications
You are either in university or within 5 years of graduation, and interested in getting the best possible job.
You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns.
You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup.
You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.

Please apply here: https://www.pathrise.com/?utm_source=CLBOSSWE&utm_campaign=CLBOSSWE&utm_medium=web "
70,Junior Software Developer,Norwood,Apr 30,https://boston.craigslist.org/sob/sof/d/east-walpole-junior-software-developer/6878194580.html,"
compensation: Salary + Bonus + Benefits

employment type: full-time

","

QR Code Link to This Post


In the busy world of Financial Services technology Smonik is laser focused on providing a software that every investment firm needs…reconciliation and data management. Smonik is in the business of empowering the financial service industry to achieve automation of essential services that in many cases are still very manual. We have deployed our software solutions to some of the most prestigious investment firms in the industry and are continuing to control our growth, ensuring the current client experience is of most importance.
We understand the complexity of your business and have the technology and industry expertise to deploy a solution to meet the needs of today and the demands of tomorrow.
With 60 years of industry experience in both investment operations and technology, Smonik closes the gap between business and IT.
Job Description:
The .NET Developer will be responsible for contributing to the full life-cycle development of enterprise-level, high-volume data management & analytics applications.
MUST-BE/HAVES:
2+ years of C# /.Net
SQL
Web Services (XML, XSLT, REST, SOAP)
WCF / Windows Services
Authorized to work in the United States without sponsorship of any kind; no H1-B Visa Sonsorship or transfers offered.
Job Type: Full-time
"
71,Lead Development Director at Hanareta (Tokyo Travel Startup),N/A,Apr 29,https://boston.craigslist.org/gbs/sof/d/boston-lead-development-director-at/6877962159.html,"
compensation: equity + salary

employment type: full-time

","

QR Code Link to This Post


Please note: this listing is for a position based in Tokyo, Japan. Applicants must be able to work remotely through the summer of 2019 and relocate to Tokyo by the fall of 2019. The company is able to provide Japanese work visa support only to applicants who have graduated from university with a minimum of a bachelor's degree or will graduate by May 2019. 

Hanareta, a new Tokyo-based travel / hospitality startup founded by an NYU graduate, is looking for a lead developer to join the company as a partner. The lead development director will will work directly with the founder to develop, refine, and deploy a new online service that uses cutting-edge language technology to connect foreign visitors to Japan with authentic Japanese experiences. Hanareta is fully funded through the MVP stage and has access to an extensive network of investors ready to join as the business develops in time to roll out for the 2020 Tokyo Olympics. 

The lead development director is responsible for designing the back-end and front-end architecture of the service and will be in charge of working with our remote contractors to manage the development of our MVP. They'll also work with the founder to design, test, and deploy our unique inter-language communication module. Our ideal lead development director has the technical knowledge and organizational abilities to fully comprehend and execute the company's vision as well as the creativity and drive to help solve inter-language communication problems in a totally new paradigm. Experience traveling / living abroad and a command of foreign language(s) (especially Japanese) are a big plus. This position is ideal for a recent / prospective graduate with the right skills or an early-to-mid-career professional ready to build something new. 

Hanareta is conducting Skype interviews with candidates through the first week of May and will conduct in-person interviews in New York City in mid-May. Please apply with your resume and a statement confirming your ability to relocate to Tokyo, Japan in fall 2019 and describing your interest in the position.    "
72,QA Technician,Boston,Apr 29,https://boston.craigslist.org/gbs/sof/d/boston-qa-technician/6877759602.html,"
compensation: Salary and Bonus DOE

employment type: full-time

","

QR Code Link to This Post


Based in Boston. Our dynamic team is looking for a QA Technician to join and assist with the transition of new products and changes from development to production!

Food industry exp necessary.

If you have at least one year of Quality Assurance experience and exposure to HACCP and SQF requirements, please apply below!

Essential Duties and Responsibilities include the following:

o Assists setting up, running and documenting plant tests

o Coordinates making samples for shelf life studies and files results

· Specifications

o Maintains all value added specifications (formulas, photos, codes, supplier specifications, etc.).

o Collects new ingredient and raw material specifications, maintains files

· Labeling

o Assists in testing cooking instructions

o Assists label development, proofing and approval process.

o Uses nutritional software to develop nutrition labels for approval

o Preparation Instructions – develops and tests for quality and food safety

o Maintain records of label approvals by Dir. Of QA or QA Manager

· Supports product improvement and cost reduction projects

· Assists product development team when requested

Qualifications

· Excellent computer skills are required

· Proficient with Microsoft Office, Excel, Word, Outlook    "
73,Technology and Data Coordinator,Boston,Apr 29,https://boston.craigslist.org/gbs/sof/d/boston-technology-and-data-coordinator/6877668445.html,"
compensation: Compensation commensurate with experience

employment type: full-time

non-profit organization

","

QR Code Link to This Post


About the agency: FamilyAid Boston empowers parents and caregivers facing homelessness to secure and sustain housing and build foundations for their children’s futures. Our dedicated, resourceful staff works in partnership with parents facing housing crises to develop safe, stable housing solutions that build on families’ strengths and meet their unique needs.

FamilyAid Boston’s programs include homelessness prevention, emergency shelter, and supportive affordable housing for parents and children at risk of or experiencing homelessness. Each family we work with receives comprehensive social services designed to help them build a foundation for long-term housing stability.

FamilyAid Boston is a supportive, collaborative, and diverse workplace where staff from various departments work together to achieve our mission. We offer competitive salaries, health and dental plans, 403b retirement, and a generous paid time off package. 

Position Summary: Reporting to the Director of Operations and Human Resources, the Technology and Data Coordinator is directly involved in day-to-day administrative and data & technology support of the agency, primarily in the main office. 

Duties & Responsibilities (include but are not limited to the following):

Technology
•	Orients all new employees to computer, phone, and office equipment and other related office systems and procedures.
•	Provides ongoing technical support and assists with trouble-shooting re: computer, phone, office systems, and equipment; and liaisons with particular vendors as needed.
•	Troubleshoot, problem-solve and support staff with technical difficulties
•	Track and support the maintenance, inventories, and needed upgrades of information technologies including hardware, software, databases, networks, and cloud computing.
•	Support intra-office communication systems, procedures, file management, record keeping, phones, and computers.
•	Update operations procedures manuals.

Data

•	Provide administration on all aspects of City and State ETO databases.  
•	Designs and maintains policies related to data-management practices; monitors data-collection practices to ensure data-quality goals are met. 
•	Consistent data evaluation and quality control through reports and regular audits.
•	Appropriate and successful bridging between HMIS data systems and vendors.
•	Manage data analysis, report writing, and results in communication with internal and external stakeholders.
•	Prepare various reports for funder and grant requirements. 
•	Provide orientation to new staff and technical assistance when needed regarding accurate and timely data entry into Efforts to Outcomes data system (ETO)/Homeless Management Information System (HMIS) and other mandated reporting programs.
•	Ongoing staff trainings, written guides and in-person support on data collection, data entry and advanced reporting features.
•	Manage and maintain the client record paper file system throughout the agency.

Administrative

•	Ensure that FAB maintains a positive, professional, clean and friendly work environment that promotes pride in its work and dignity and respect for its guests and clients.
•	Works in collaboration with the Director of Operations and Human Resources to streamline and improve office processes. 
•	Works cooperatively with program managers, senior managers and all Social Services staff in order to ensure the smooth functioning of all aspects of agency operations 
•	Supports directors of programs in systems, process, and other needs.
•	Assumes backup coverage of the reception area (including greeting clients, answering phones, and monitoring children’s play space) in conjunction with the Administrative Assistant and other appropriate staff.  


Leadership

•	Possesses strong core ethics, integrity, and accountability consistent with FamilyAid Boston’s Mission, Vision, and Values.
•	Aligns self towards achievement of FamilyAid Boston’s mission, vision, values, strategic plan, and annual operational and financial plans.
•	Works in a manner that is diplomatic, inclusive, transparent, communicative, open and fair.
•	Develops strong positive relationships to ensure successful accomplishment of projects and initiatives.
•	Identifies internal and external expectations and exceeds them.
•	Serves as a reliable and upbeat colleague in collaborative efforts to achieve the agency’s annual goals and objectives.
•	Supports staff working directly with individuals and families in crisis and potential underlying mental health and substance use disorders.
•	Conducts on-going monitoring of timely data entry by program staff to ensure data quality and accuracy and has primary responsibility for high quality data collection and reporting.
•	Undertakes other duties and/or assignments as assigned.


Qualifications
•	2+ years’ experience with office systems including file management, phones, computers, and office equipment
•	Minimum 2 years of data analysis experience
•	2+ years’ experience with HMIS/ETO a must
•	Excellent computer skills and knowledge of Microsoft Office and databases.
•	Ability to manipulate small pieces of data with accuracy and focus; great attention to detail
•	Excellent verbal communication skills and good writing skills
•	Exceptional troubleshooting skills
•	Ability to handle multiple tasks and requests simultaneously
•	Experience and familiarity with human service agencies and situations
•	Bi-lingual skills, especially Spanish is desirable.

Physical

•	Ability to lift heavy objects (25 lbs.), and climb stairs.
•	Ability to access all areas of all FAB buildings, including administrative offices, shelters, housing.
•	Ability to sit at a desk and computer terminal for long periods of time.


Supervision: This position reports to Director of Operations and Human Resources
Location:  FamilyAid Boston, 727 Atlantic Ave., Boston 
Work Schedule:  Full-time 
To apply:
Applications will be reviewed on a rolling basis. Please send your cover letter and resume to hr@familyaidboston.org

FamilyAid Boston is committed to a policy of equal employment opportunity without regard to race, color, national origin, religion, disability, gender, gender identity, sexual orientation, or age.



"
74,Clinical Content Developer,Newton Massachusetts,Apr 26,https://boston.craigslist.org/gbs/sof/d/framingham-clinical-content-developer/6875769730.html,"
compensation: 55/HOUR

employment type: contract

","

QR Code Link to This Post


CLINICAL CONTENT DEVELOPER
WAGE: $55/HOUR
LOCATION: NEWTON MA
CONTRACT ROLE

JOB SUMMARY
The Clinical Analyst and Content Rules Developer, under the direction of Manager-Clinical Rules and Content Development, is responsible for the development and execution of  Clinical Analytic projects in alignment with product and content strategy.  The individual leads analysis efforts to identify and document requirements for Clinical Analytics content and develops the logic algorithms based on the analysis of regulatory and technical specifications. The individual is also responsible for understanding the data inputs required for the logic computations and validating computation outputs to ensure that they are clinically and analytically accurate with actionable information that meets customer business / regulatory reporting needs.  Additionally, this individual must have a working knowledge of regulatory quality and payment programs, healthcare interoperability standards, terminologies / codes.  

The Clinical Analyst and Content Rules Developer will utilize a variety of methods and tools to develop and unit test the rules and content.  This individual closes out the cycle by working with the Development Quality Analysts during acceptance and integration testing phase and with Knowledge Managers in the creation of user documentation and training of the new or enhanced rule and content.
In this position, the Clinical Analyst and Content Rules Developer will work within a small team of approximately 10 people which includes other clinical analyst/content rules developers, engineers, and quality analysts.  The location of the office is in Newton, MA and the preference is for the individual to be primarily on-site with an option to work from home 1-2 days per week.


•	2-4+ years clinical/healthcare field experience in healthcare informatics, computer applications, or business analysis with experience writing SQL based solutions.

SPECIALIZED KNOWLEDGE / SKILLS
•	Clinical Quality Language (CQL) – new standard for expressing clinical quality measure or clinical decision support algorithms
•	HEDIS / CMS Core / MIPS / MSSP ACO or other healthcare quality program experience
•	SQL or other technology querying proficiency
•	Demonstrated ability to work with various DBMS’s and code writing expertise. Knowledge of FHIR, QUICK or QDM data models a plus.
•	Demonstrated proficiency with various software applications and database tools, including but not limited to: Microsoft Office products, git or comparable, SQL, SharePoint or Confluence, JIRA, and Tortoise Git or SourceTree.
"
75,Software Engineer - Test Automation,Natick MA area,Apr 25,https://boston.craigslist.org/bmw/sof/d/natick-software-engineer-test-automation/6874633868.html,"
compensation: tbd

employment type: full-time

","

QR Code Link to This Post


Date Job Opened:  4-25-19

Please Apply Here: https://www.ndt.com/job/software-engineer-test-automation

Easy Commute to new MetroWest location with small and rapidly growing team!
Escape a long commute to/from Boston or Cambridge!! 

Unique opportunity to collaborate closely with the Head of Engineering, CTO and Chief Architect working with emerging web technologies to shape the next-generation of products and enhanced product features! 

Tech Stack:
•	React  
•	Node.js 
•	Express.js Framework
•	mongoDB
•	Redis
•	Elasticsearch

Testing Frameworks:
•	Mocha, Jest
•	Puppeteer
•	Cypress
•	Selenium, SauceLabs
•	JMeter

The Opportunity:
•	Develop automation tests for new and existing features
•	Identify/Present new ideas to the team for next step best practices    
•	Identify gaps in coverage in all areas: functional, regression, performance, scalability, usability, cross platform, documentation
•	Maintain and improve existing functionality
•	Thrive in an environment where your passion for your work is highly visible and has a direct impact on the Users’ experience and company success! 
•	Debug issues brought forth by the product team
•	Engage in intellectual debate via exceptional written and verbal communication.

The Skills You Bring:
•	Experienced software engineer with 2+ years of test automation experience
•	1+ year of experience coding in Javascript 
•	Working experience with source code version control (Git, SVN)
•	Experience in automated unit testing and acceptance testing frameworks (Mocha, Selenium, Puppeteer,) 
•	Experience working in an Agile/Scrum development process
•	Proven ability to learn and adapt quickly in a small company environment
•	B.S. or M.S. Computer Science or related field 

Reference # 8413 - Risa Kahn, Recruiting Manager

Please Apply Here: https://www.ndt.com/job/software-engineer-test-automation

New Dimensions in Technology (NDT)
Technical and Tech/Business Recruiting Since 1979
"
76,Vista Implementation Specialist,Newton,Apr 25,https://boston.craigslist.org/gbs/sof/d/newtonville-vista-implementation/6874340537.html,"
compensation: Based on experience

employment type: full-time

","

QR Code Link to This Post


ARS Restoration Specialists is recruiting for a Vista Implementation Specialist for it's Newton, MA location! Under the supervision of the Chief Financial Officer the Implementation Specialist is a self-motivated individual whose mission is to fully implement our Vista software and train the team in best practices.

Responsibilities:
Installing and configuring the Vista system
Maintaining an extensive understanding of the construction industrys business operation in order to effectively deliver, support and train Vista software modules to team
Overseeing individual projects for configuration and deployment of additional Vista modules
Document technical issues, defects, and problems with system or assigned projects
Maintaining an active role with the various teams within the Finance and Operations group and providing assistance to all staff
Act as a subject matter expert for questions from staff around accounting integration, construction accounting practices, and financial management of projects
Assist in identifying issues, enhancement requests, and feature requests from team

Qualifications:
Direct experience working with Vista (Viewpoint software product)
Experience as a team lead or consultant for a Vista implementation
Self-starter with an ability to manage your time and tasks with little oversight, and great attention to detail
Demonstrated experience in a fast-paced work environment
Strong interpersonal, organizational, and self-management skills
Previous experience within the Construction industry is a plus
Proficient in Advanced Excel is a plus

APPLY NOW


ARS Restoration Specialists is an Equal Opportunity Employer that recruits and hires qualified candidates without regard to race, religion, sex, sexual orientation, gender identity, age, national origin, ancestry, citizenship, disability, or veteran status."
77,Summer DevOps Internship,N/A,May  3,https://worcester.craigslist.org/sof/d/southborough-summer-devops-internship/6880467247.html,"
compensation: $15/Hr - 40 hours a week

employment type: full-time

internship

","

QR Code Link to This Post


Job Title: DevOps Engineer Intern

Location(s): Westborough, MA

QPAIR is hiring!
QPAIR is a Cloud Operations Company and we are looking to hire summer interns.
Interns will have an opportunity to learn from our expert DevOps engineers and a chance to work with a team of skilled DevOps engineers and software developers, assisting in building features for our CI/CD environment. The interns will be part of an Agile development team learning and following our SDLC and exposed to the latest techniques of building and deploying software into a Cloud environment.

Internship will be for 3-4 months working 40 hours a week.  

Desired Skills:

Amazon AWS

Bash / Python / Boto3

Jenkins

AWS services and CLI

Linux and Mac OS

GitHub

Docker

QPAIR is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, or veteran status or any other characteristics protected by applicable law. QPAIR is committed to a culturally diverse workforce.
"
78,Data Manager,N/A,May 15,https://providence.craigslist.org/sof/d/narragansett-data-manager/6889723644.html,"
compensation: Commensurate with experience and qualifications.

employment type: full-time

","

QR Code Link to This Post


Integrated Statistics is looking for a Data Manager to work in support of the National Oceanic and Atmospheric Administration (NOAA) National Marine Fisheries Service (NMFS) Northeast Fisheries Science Center (NEFSC).

The Data Manager will assist with providing IT support services to the Northeast Fisheries Science Center, working with federal system application developers and database system owners to manage and organize data to ensure data quality, produce data products for presentation, and support applications.  This person will be responsible for managing multiple complex data systems across several Oracle database servers. 

The Data Manager will work on-site in one of these locations: Orono ME, Woods Hole MA, Narragansett RI, Milford CT, or Sandy Hook NJ.

Skills and Qualifications
The Data Manager must:

    Possess proficiency and knowledge of Oracle database systems (11g and 12c).
    Demonstrate proficiency in SQL.
    Have a track record of successfully managing large datasets, querying, extracting, and organizing data in useful ways to reduce performance related issues and create data products for end users and system owners.
    Possess knowledge and skill in reviewing and analyzing data to validate query results.
    Be capable of performing database updates consistent with the quality control established by the owner.
    Have experience in providing database support by responding to user questions and resolving problems.
    Possess demonstrated ability to handle multiple projects and deadlines with flexibility between tasks.
    Be capable of working as part of a team to understand user requirements.
    Demonstrate the ability to work with developers and system owners to provide quick resolutions during critical production issues with performance related resolutions.
    Be able to implement and integrate security standards set by the NOAA/NMFS/ Office of the Chief Information Officer (OCIO) and implemented by NEFSC's DMS Division.
    Possess excellent written and oral communication skills.

The position is expected to last approximately one year. Pay is commensurate with experience and qualifications, and the position is eligible for the benefits described on the Integrated Statistics website. To apply for this position, go to https://jobs.intstats.com/JobDetails.jsp?jobListingId=195 or visit www.integratedstatistics.com, click Employment Opportunities, click the job name and click the Apply Here link. 

Integrated Statistics is an equal opportunity employer and will not discriminate against any employee or applicant on the basis of age, color, disability, gender, national origin, race, religion, gender identity, sexual orientation, veteran status, or any classification protected by federal, state, or local law. Consistent with its obligations under federal law, Integrated Statistics is committed to taking affirmative action to employ and advance in employment qualified women, minorities, disabled individuals, special disabled veterans, veterans of the Vietnam era, and other eligible veterans. For assistance with accessibility of applications, posters, forms, and/or documents, please email the Integrated Statistics office.    "
